18,3/7/12,2,27.765,27.965,28.265,28.765,29.515,30.415,30.126,30.88,31.729,32.606,33.257,27.755,27.592,28.992,29.96,29.778,30.678,31.274,33.004,33.816,26.932,27.838,26.938,27.527,28.627,28.527,29.427,30.107,31.377,32.23
19,3/7/12,2,27.546,27.865,28.046,28.546,29.296,30.196,29.907,30.66,31.51,32.387,33.038,27.655,27.492,28.892,29.86,29.678,30.578,31.174,32.904,33.716,26.713,27.619,26.719,27.308,28.408,28.308,29.208,29.888,31.158,32.011
20,3/7/12,2,27.413,27.77,27.913,28.413,29.163,30.063,29.774,30.53,31.377,32.254,32.905,27.56,27.397,28.797,29.765,29.583,30.483,31.079,32.809,33.621,26.58,27.486,26.586,27.175,28.275,28.175,29.075,29.755,31.025,31.878
21,3/7/12,2,27.215,27.865,27.715,28.215,28.965,29.865,29.576,30.33,31.179,32.056,32.707,27.655,27.492,28.892,29.86,29.678,30.578,31.174,32.904,33.716,26.382,27.288,26.388,26.977,28.077,27.977,28.877,29.557,30.827,31.68
22,3/7/12,2,27.215,27.659,27.715,28.215,28.965,29.865,29.576,30.33,31.179,32.056,32.707,27.449,27.286,28.686,29.654,29.472,30.372,30.968,32.698,33.51,26.382,27.288,26.388,26.977,28.077,27.977,28.877,29.557,30.827,31.68
23,3/7/12,2,27.213,27.635,27.713,28.213,28.963,29.863,29.574,30.33,31.177,32.054,32.705,27.425,27.262,28.662,29.63,29.448,30.348,30.944,32.674,33.486,26.38,27.286,26.386,26.975,28.075,27.975,28.875,29.555,30.825,31.678
24,3/7/12,2,27.223,27.653,27.723,28.223,28.973,29.873,29.584,30.34,31.187,32.064,32.715,27.443,27.28,28.68,29.648,29.466,30.366,30.962,32.692,33.504,26.39,27.296,26.396,26.985,28.085,27.985,28.885,29.565,30.835,31.688
24,3/7/12,2,22.146,27.659,22.646,23.146,23.896,24.796,24.507,25.26,26.11,26.987,27.638,27.449,27.286,28.686,29.654,29.472,30.372,30.968,32.698,33.51,21.313,22.219,21.319,21.908,23.008,22.908,23.808,24.488,25.758,26.611
1,3/7/12,2,23.54,27.684,24.04,24.54,25.29,26.19,25.901,26.66,27.504,28.381,29.032,27.474,27.311,28.711,29.679,29.497,30.397,30.993,32.723,33.535,22.707,23.613,22.713,23.302,24.402,24.302,25.202,25.882,27.152,28.005
2,3/7/12,2,24.986,27.653,25.486,25.986,26.736,27.636,27.347,28.1,28.95,29.827,30.478,27.443,27.28,28.68,29.648,29.466,30.366,30.962,32.692,33.504,24.153,25.059,24.159,24.748,25.848,25.748,26.648,27.328,28.598,29.451
3,3/7/12,2,25.105,27.469,25.605,26.105,26.855,27.755,27.466,28.22,29.069,29.946,30.597,27.259,27.096,28.496,29.464,29.282,30.182,30.778,32.508,33.32,24.272,25.178,24.278,24.867,25.967,25.867,26.767,27.447,28.717,29.57
4,3/7/12,2,25.136,26.965,25.636,26.136,26.886,27.786,27.497,28.25,29.1,29.977,30.628,26.755,26.592,27.992,28.96,28.778,29.678,30.274,32.004,32.816,24.303,25.209,24.309,24.898,25.998,25.898,26.798,27.478,28.748,29.601
5,3/7/12,2,26.598,26.764,27.098,27.598,28.348,29.248,28.959,29.71,30.562,31.439,32.09,26.554,26.391,27.791,28.759,28.577,29.477,30.073,31.803,32.615,25.765,26.671,25.771,26.36,27.46,27.36,28.26,28.94,30.21,31.063
6,3/7/12,2,26.987,26.456,27.487,27.987,28.737,29.637,29.348,30.1,30.951,31.828,32.479,26.246,26.083,27.483,28.451,28.269,29.169,29.765,31.495,32.307,26.154,27.06,26.16,26.749,27.849,27.749,28.649,29.329,30.599,31.452
7,3/7/12,2,27.105,26.865,27.605,28.105,28.855,29.755,29.466,30.22,31.069,31.946,32.597,26.655,26.492,27.892,28.86,28.678,29.578,30.174,31.904,32.716,26.272,27.178,26.278,26.867,27.967,27.867,28.767,29.447,30.717,31.57
8,3/7/12,2,27.345,26.789,27.845,28.345,29.095,29.995,29.706,30.46,31.309,32.186,32.837,26.579,26.416,27.816,28.784,28.602,29.502,30.098,31.828,32.64,26.512,27.418,26.518,27.107,28.207,28.107,29.007,29.687,30.957,31.81
9,3/7/12,2,27.498,26.765,27.998,28.498,29.248,30.148,29.859,30.61,31.462,32.339,32.99,26.555,26.392,27.792,28.76,28.578,29.478,30.074,31.804,32.616,26.665,27.571,26.671,27.26,28.36,28.26,29.16,29.84,31.11,31.963
10,3/7/12,2,27.531,27.032,28.031,28.531,29.281,30.181,29.892,30.65,31.495,32.372,33.023,26.822,26.659,28.059,29.027,28.845,29.745,30.341,32.071,32.883,26.698,27.604,26.704,27.293,28.393,28.293,29.193,29.873,31.143,31.996
11,3/7/12,2,27.543,27.235,28.043,28.543,29.293,30.193,29.904,30.66,31.507,32.384,33.035,27.025,26.862,28.262,29.23,29.048,29.948,30.544,32.274,33.086,26.71,27.616,26.716,27.305,28.405,28.305,29.205,29.885,31.155,32.008
12,3/7/12,2,27.545,27.653,28.045,28.545,29.295,30.195,29.906,30.66,31.509,32.386,33.037,27.443,27.28,28.68,29.648,29.466,30.366,30.962,32.692,33.504,26.712,27.618,26.718,27.307,28.407,28.307,29.207,29.887,31.157,32.01
13,3/7/12,2,27.541,27.894,28.041,28.541,29.291,30.191,29.902,30.66,31.505,32.382,33.033,27.684,27.521,28.921,29.889,29.707,30.607,31.203,32.933,33.745,26.708,27.614,26.714,27.303,28.403,28.303,29.203,29.883,31.153,32.006
14,3/7/12,2,27.568,28.065,28.068,28.568,29.318,30.218,29.929,30.68,31.532,32.409,33.06,27.855,27.692,29.092,30.06,29.878,30.778,31.374,33.104,33.916,26.735,27.641,26.741,27.33,28.43,28.33,29.23,29.91,31.18,32.033
15,3/7/12,2,27.569,27.965,28.069,28.569,29.319,30.219,29.93,30.68,31.533,32.41,33.061,27.755,27.592,28.992,29.96,29.778,30.678,31.274,33.004,33.816,26.736,27.642,26.742,27.331,28.431,28.331,29.231,29.911,31.181,32.034
16,3/7/12,2,27.54,27.764,28.04,28.54,29.29,30.19,29.901,30.66,31.504,32.381,33.032,27.554,27.391,28.791,29.759,29.577,30.477,31.073,32.803,33.615,26.707,27.613,26.713,27.302,28.402,28.302,29.202,29.882,31.152,32.005
17,3/7/12,2,27,27.965,27.5,28,28.75,29.65,29.361,30.12,30.964,31.841,32.492,27.755,27.592,28.992,29.96,29.778,30.678,31.274,33.004,33.816,26.167,27.073,26.173,26.762,27.862,27.762,28.662,29.342,30.612,31.465
18,3/7/12,2,26.975,27.865,27.475,27.975,28.725,29.625,29.336,30.09,30.939,31.816,32.467,27.655,27.492,28.892,29.86,29.678,30.578,31.174,32.904,33.716,26.142,27.048,26.148,26.737,27.837,27.737,28.637,29.317,30.587,31.44
19,3/7/12,2,26.746,27.632,27.246,27.746,28.496,29.396,29.107,29.86,30.71,31.587,32.238,27.422,27.259,28.659,29.627,29.445,30.345,30.941,32.671,33.483,25.913,26.819,25.919,26.508,27.608,27.508,28.408,29.088,30.358,31.211
20,3/7/12,2,26.421,26.453,26.921,27.421,28.171,29.071,28.782,29.54,30.385,31.262,31.913,26.243,26.08,27.48,28.448,28.266,29.166,29.762,31.492,32.304,25.588,26.494,25.594,26.183,27.283,27.183,28.083,28.763,30.033,30.886
21,3/7/12,2,25.328,26.324,25.828,26.328,27.078,27.978,27.689,28.44,29.292,30.169,30.82,26.114,25.951,27.351,28.319,28.137,29.037,29.633,31.363,32.175,24.495,25.401,24.501,25.09,26.19,26.09,26.99,27.67,28.94,29.793
22,3/7/12,2,25.236,26.132,25.736,26.236,26.986,27.886,27.597,28.35,29.2,30.077,30.728,25.922,25.759,27.159,28.127,27.945,28.845,29.441,31.171,31.983,24.403,25.309,24.409,24.998,26.098,25.998,26.898,27.578,28.848,29.701
23,3/7/12,2,25.214,25.032,25.714,26.214,26.964,27.864,27.575,28.33,29.178,30.055,30.706,24.822,24.659,26.059,27.027,26.845,27.745,28.341,30.071,30.883,24.381,25.287,24.387,24.976,26.076,25.976,26.876,27.556,28.826,29.679
24,3/7/12,2,25.269,25.003,25.769,26.269,27.019,27.919,27.63,28.38,29.233,30.11,30.761,24.793,24.63,26.03,26.998,26.816,27.716,28.312,30.042,30.854,24.436,25.342,24.442,25.031,26.131,26.031,26.931,27.611,28.881,29.734
1,4/7/12,2,25.561,25.099,26.061,26.561,27.311,28.211,27.922,28.68,29.525,30.402,31.053,24.889,24.726,26.126,27.094,26.912,27.812,28.408,30.138,30.95,24.728,25.634,24.734,25.323,26.423,26.323,27.223,27.903,29.173,30.026
2,4/7/12,2,25.597,25.123,26.097,26.597,27.347,28.247,27.958,28.71,29.561,30.438,31.089,24.913,24.75,26.15,27.118,26.936,27.836,28.432,30.162,30.974,24.764,25.67,24.77,25.359,26.459,26.359,27.259,27.939,29.209,30.062
3,4/7/12,2,25.648,25.168,26.148,26.648,27.398,28.298,28.009,28.76,29.612,30.489,31.14,24.958,24.795,26.195,27.163,26.981,27.881,28.477,30.207,31.019,24.815,25.721,24.821,25.41,26.51,26.41,27.31,27.99,29.26,30.113
4,4/7/12,2,25.698,25.359,26.198,26.698,27.448,28.348,28.059,28.81,29.662,30.539,31.19,25.149,24.986,26.386,27.354,27.172,28.072,28.668,30.398,31.21,24.865,25.771,24.871,25.46,26.56,26.46,27.36,28.04,29.31,30.163
5,4/7/12,2,25.7,25.234,26.2,26.7,27.45,28.35,28.061,28.82,29.664,30.541,31.192,25.024,24.861,26.261,27.229,27.047,27.947,28.543,30.273,31.085,24.867,25.773,24.873,25.462,26.562,26.462,27.362,28.042,29.312,30.165
6,4/7/12,2,25.701,25.301,26.201,26.701,27.451,28.351,28.062,28.82,29.665,30.542,31.193,25.091,24.928,26.328,27.296,27.114,28.014,28.61,30.34,31.152,24.868,25.774,24.874,25.463,26.563,26.463,27.363,28.043,29.313,30.166
7,4/7/12,2,25.703,25.321,26.203,26.703,27.453,28.353,28.064,28.82,29.667,30.544,31.195,25.111,24.948,26.348,27.316,27.134,28.034,28.63,30.36,31.172,24.87,25.776,24.876,25.465,26.565,26.465,27.365,28.045,29.315,30.168
8,4/7/12,2,25.789,25.268,26.289,26.789,27.539,28.439,28.15,28.9,29.753,30.63,31.281,25.058,24.895,26.295,27.263,27.081,27.981,28.577,30.307,31.119,24.956,25.862,24.962,25.551,26.651,26.551,27.451,28.131,29.401,30.254
9,4/7/12,2,25.815,26.023,26.315,26.815,27.565,28.465,28.176,28.93,29.779,30.656,31.307,25.813,25.65,27.05,28.018,27.836,28.736,29.332,31.062,31.874,24.982,25.888,24.988,25.577,26.677,26.577,27.477,28.157,29.427,30.28
10,4/7/12,2,25.819,26.126,26.319,26.819,27.569,28.469,28.18,28.93,29.783,30.66,31.311,25.916,25.753,27.153,28.121,27.939,28.839,29.435,31.165,31.977,24.986,25.892,24.992,25.581,26.681,26.581,27.481,28.161,29.431,30.284
11,4/7/12,2,25.981,26.257,26.481,26.981,27.731,28.631,28.342,29.1,29.945,30.822,31.473,26.047,25.884,27.284,28.252,28.07,28.97,29.566,31.296,32.108,25.148,26.054,25.154,25.743,26.843,26.743,27.643,28.323,29.593,30.446
12,4/7/12,2,25.998,27.02,26.498,26.998,27.748,28.648,28.359,29.11,29.962,30.839,31.49,26.81,26.647,28.047,29.015,28.833,29.733,30.329,32.059,32.871,25.165,26.071,25.171,25.76,26.86,26.76,27.66,28.34,29.61,30.463
13,4/7/12,2,26.01,28.036,26.51,27.01,27.76,28.66,28.371,29.13,29.974,30.851,31.502,27.826,27.663,29.063,30.031,29.849,30.749,31.345,33.075,33.887,25.177,26.083,25.183,25.772,26.872,26.772,27.672,28.352,29.622,30.475
14,4/7/12,2,26.359,28.132,26.859,27.359,28.109,29.009,28.72,29.47,30.323,31.2,31.851,27.922,27.759,29.159,30.127,29.945,30.845,31.441,33.171,33.983,25.526,26.432,25.532,26.121,27.221,27.121,28.021,28.701,29.971,30.824
15,4/7/12,2,26.569,28.235,27.069,27.569,28.319,29.219,28.93,29.68,30.533,31.41,32.061,28.025,27.862,29.262,30.23,30.048,30.948,31.544,33.274,34.086,25.736,26.642,25.742,26.331,27.431,27.331,28.231,28.911,30.181,31.034
16,4/7/12,2,26.897,28.165,27.397,27.897,28.647,29.547,29.258,30.01,30.861,31.738,32.389,27.955,27.792,29.192,30.16,29.978,30.878,31.474,33.204,34.016,26.064,26.97,26.07,26.659,27.759,27.659,28.559,29.239,30.509,31.362
17,4/7/12,2,26.915,28.032,27.415,27.915,28.665,29.565,29.276,30.03,30.879,31.756,32.407,27.822,27.659,29.059,30.027,29.845,30.745,31.341,33.071,33.883,26.082,26.988,26.088,26.677,27.777,27.677,28.577,29.257,30.527,31.38
18,4/7/12,2,26.918,28.022,27.418,27.918,28.668,29.568,29.279,30.03,30.882,31.759,32.41,27.812,27.649,29.049,30.017,29.835,30.735,31.331,33.061,33.873,26.085,26.991,26.091,26.68,27.78,27.68,28.58,29.26,30.53,31.383
19,4/7/12,2,26.813,28.02,27.313,27.813,28.563,29.463,29.174,29.93,30.777,31.654,32.305,27.81,27.647,29.047,30.015,29.833,30.733,31.329,33.059,33.871,25.98,26.886,25.986,26.575,27.675,27.575,28.475,29.155,30.425,31.278
20,4/7/12,2,26.978,27.965,27.478,27.978,28.728,29.628,29.339,30.09,30.942,31.819,32.47,27.755,27.592,28.992,29.96,29.778,30.678,31.274,33.004,33.816,26.145,27.051,26.151,26.74,27.84,27.74,28.64,29.32,30.59,31.443
21,4/7/12,2,26.989,27.465,27.489,27.989,28.739,29.639,29.35,30.1,30.953,31.83,32.481,27.255,27.092,28.492,29.46,29.278,30.178,30.774,32.504,33.316,26.156,27.062,26.162,26.751,27.851,27.751,28.651,29.331,30.601,31.454
22,4/7/12,2,26.989,26.531,27.489,27.989,28.739,29.639,29.35,30.1,30.953,31.83,32.481,26.321,26.158,27.558,28.526,28.344,29.244,29.84,31.57,32.382,26.156,27.062,26.162,26.751,27.851,27.751,28.651,29.331,30.601,31.454
23,4/7/12,2,26.989,25.132,27.489,27.989,28.739,29.639,29.35,30.1,30.953,31.83,32.481,24.922,24.759,26.159,27.127,26.945,27.845,28.441,30.171,30.983,26.156,27.062,26.162,26.751,27.851,27.751,28.651,29.331,30.601,31.454
24,4/7/12,2,26.715,24.986,27.215,27.715,28.465,29.365,29.076,29.83,30.679,31.556,32.207,24.776,24.613,26.013,26.981,26.799,27.699,28.295,30.025,30.837,25.882,26.788,25.888,26.477,27.577,27.477,28.377,29.057,30.327,31.18
1,5/7/12,2,26.713,24.561,27.213,27.713,28.463,29.363,29.074,29.83,30.677,31.554,32.205,24.351,24.188,25.588,26.556,26.374,27.274,27.87,29.6,30.412,25.88,26.786,25.886,26.475,27.575,27.475,28.375,29.055,30.325,31.178
2,5/7/12,2,26.711,23.986,27.211,27.711,28.461,29.361,29.072,29.83,30.675,31.552,32.203,23.776,23.613,25.013,25.981,25.799,26.699,27.295,29.025,29.837,25.878,26.784,25.884,26.473,27.573,27.473,28.373,29.053,30.323,31.176
3,5/7/12,2,26.706,23.046,27.206,27.706,28.456,29.356,29.067,29.82,30.67,31.547,32.198,22.836,22.673,24.073,25.041,24.859,25.759,26.355,28.085,28.897,25.873,26.779,25.879,26.468,27.568,27.468,28.368,29.048,30.318,31.171
4,5/7/12,2,26.701,23.451,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,23.241,23.078,24.478,25.446,25.264,26.164,26.76,28.49,29.302,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
5,5/7/12,2,26.701,23.036,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,22.826,22.663,24.063,25.031,24.849,25.749,26.345,28.075,28.887,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
6,5/7/12,2,26.701,23.001,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,22.791,22.628,24.028,24.996,24.814,25.714,26.31,28.04,28.852,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
7,5/7/12,2,26.701,23.321,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,23.111,22.948,24.348,25.316,25.134,26.034,26.63,28.36,29.172,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
8,5/7/12,2,26.701,23.456,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,23.246,23.083,24.483,25.451,25.269,26.169,26.765,28.495,29.307,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
9,5/7/12,2,26.701,23.568,27.201,27.701,28.451,29.351,29.062,29.82,30.665,31.542,32.193,23.358,23.195,24.595,25.563,25.381,26.281,26.877,28.607,29.419,25.868,26.774,25.874,26.463,27.563,27.463,28.363,29.043,30.313,31.166
10,5/7/12,2,26.702,23.895,27.202,27.702,28.452,29.352,29.063,29.82,30.666,31.543,32.194,23.685,23.522,24.922,25.89,25.708,26.608,27.204,28.934,29.746,25.869,26.775,25.875,26.464,27.564,27.464,28.364,29.044,30.314,31.167
11,5/7/12,2,26.879,24.032,27.379,27.879,28.629,29.529,29.24,29.99,30.843,31.72,32.371,23.822,23.659,25.059,26.027,25.845,26.745,27.341,29.071,29.883,26.046,26.952,26.052,26.641,27.741,27.641,28.541,29.221,30.491,31.344
12,5/7/12,2,27.012,24.326,27.512,28.012,28.762,29.662,29.373,30.13,30.976,31.853,32.504,24.116,23.953,25.353,26.321,26.139,27.039,27.635,29.365,30.177,26.179,27.085,26.185,26.774,27.874,27.774,28.674,29.354,30.624,31.477
13,5/7/12,2,27.203,25.031,27.703,28.203,28.953,29.853,29.564,30.32,31.167,32.044,32.695,24.821,24.658,26.058,27.026,26.844,27.744,28.34,30.07,30.882,26.37,27.276,26.376,26.965,28.065,27.965,28.865,29.545,30.815,31.668
14,5/7/12,2,27.305,25.236,27.805,28.305,29.055,29.955,29.666,30.42,31.269,32.146,32.797,25.026,24.863,26.263,27.231,27.049,27.949,28.545,30.275,31.087,26.472,27.378,26.478,27.067,28.167,28.067,28.967,29.647,30.917,31.77
15,5/7/12,2,27.465,25.365,27.965,28.465,29.215,30.115,29.826,30.58,31.429,32.306,32.957,25.155,24.992,26.392,27.36,27.178,28.078,28.674,30.404,31.216,26.632,27.538,26.638,27.227,28.327,28.227,29.127,29.807,31.077,31.93
16,5/7/12,2,27.648,25.698,28.148,28.648,29.398,30.298,30.009,30.76,31.612,32.489,33.14,25.488,25.325,26.725,27.693,27.511,28.411,29.007,30.737,31.549,26.815,27.721,26.821,27.41,28.51,28.41,29.31,29.99,31.26,32.113
17,5/7/12,2,27.846,26.032,28.346,28.846,29.596,30.496,30.207,30.96,31.81,32.687,33.338,25.822,25.659,27.059,28.027,27.845,28.745,29.341,31.071,31.883,27.013,27.919,27.019,27.608,28.708,28.608,29.508,30.188,31.458,32.311
18,5/7/12,2,27.909,25.965,28.409,28.909,29.659,30.559,30.27,31.02,31.873,32.75,33.401,25.755,25.592,26.992,27.96,27.778,28.678,29.274,31.004,31.816,27.076,27.982,27.082,27.671,28.771,28.671,29.571,30.251,31.521,32.374
19,5/7/12,2,28.03,25.432,28.53,29.03,29.78,30.68,30.391,31.15,31.994,32.871,33.522,25.222,25.059,26.459,27.427,27.245,28.145,28.741,30.471,31.283,27.197,28.103,27.203,27.792,28.892,28.792,29.692,30.372,31.642,32.495
20,5/7/12,2,28.031,24.965,28.531,29.031,29.781,30.681,30.392,31.15,31.995,32.872,33.523,24.755,24.592,25.992,26.96,26.778,27.678,28.274,30.004,30.816,27.198,28.104,27.204,27.793,28.893,28.793,29.693,30.373,31.643,32.496
21,5/7/12,2,28.03,24.356,28.53,29.03,29.78,30.68,30.391,31.15,31.994,32.871,33.522,24.146,23.983,25.383,26.351,26.169,27.069,27.665,29.395,30.207,27.197,28.103,27.203,27.792,28.892,28.792,29.692,30.372,31.642,32.495
22,5/7/12,2,28.029,23.865,28.529,29.029,29.779,30.679,30.39,31.14,31.993,32.87,33.521,23.655,23.492,24.892,25.86,25.678,26.578,27.174,28.904,29.716,27.196,28.102,27.202,27.791,28.891,28.791,29.691,30.371,31.641,32.494
23,5/7/12,2,28.028,23.921,28.528,29.028,29.778,30.678,30.389,31.14,31.992,32.869,33.52,23.711,23.548,24.948,25.916,25.734,26.634,27.23,28.96,29.772,27.195,28.101,27.201,27.79,28.89,28.79,29.69,30.37,31.64,32.493
24,5/7/12,2,28.027,24,28.527,29.027,29.777,30.677,30.388,31.14,31.991,32.868,33.519,23.79,23.627,25.027,25.995,25.813,26.713,27.309,29.039,29.851,27.194,28.1,27.2,27.789,28.889,28.789,29.689,30.369,31.639,32.492
1,6/7/12,2,28.025,24.132,28.525,29.025,29.775,30.675,30.386,31.14,31.989,32.866,33.517,23.922,23.759,25.159,26.127,25.945,26.845,27.441,29.171,29.983,27.192,28.098,27.198,27.787,28.887,28.787,29.687,30.367,31.637,32.49
2,6/7/12,2,28.024,24.235,28.524,29.024,29.774,30.674,30.385,31.14,31.988,32.865,33.516,24.025,23.862,25.262,26.23,26.048,26.948,27.544,29.274,30.086,27.191,28.097,27.197,27.786,28.886,28.786,29.686,30.366,31.636,32.489
3,6/7/12,2,28.023,24.231,28.523,29.023,29.773,30.673,30.384,31.14,31.987,32.864,33.515,24.021,23.858,25.258,26.226,26.044,26.944,27.54,29.27,30.082,27.19,28.096,27.196,27.785,28.885,28.785,29.685,30.365,31.635,32.488
4,6/7/12,2,28.021,24.032,28.521,29.021,29.771,30.671,30.382,31.14,31.985,32.862,33.513,23.822,23.659,25.059,26.027,25.845,26.745,27.341,29.071,29.883,27.188,28.094,27.194,27.783,28.883,28.783,29.683,30.363,31.633,32.486
5,6/7/12,2,28.01,24.135,28.51,29.01,29.76,30.66,30.371,31.13,31.974,32.851,33.502,23.925,23.762,25.162,26.13,25.948,26.848,27.444,29.174,29.986,27.177,28.083,27.183,27.772,28.872,28.772,29.672,30.352,31.622,32.475
6,6/7/12,2,28.011,24.031,28.511,29.011,29.761,30.661,30.372,31.13,31.975,32.852,33.503,23.821,23.658,25.058,26.026,25.844,26.744,27.34,29.07,29.882,27.178,28.084,27.184,27.773,28.873,28.773,29.673,30.353,31.623,32.476
7,6/7/12,2,28.01,23.987,28.51,29.01,29.76,30.66,30.371,31.13,31.974,32.851,33.502,23.777,23.614,25.014,25.982,25.8,26.7,27.296,29.026,29.838,27.177,28.083,27.183,27.772,28.872,28.772,29.672,30.352,31.622,32.475
8,6/7/12,2,28.011,23.765,28.511,29.011,29.761,30.661,30.372,31.13,31.975,32.852,33.503,23.555,23.392,24.792,25.76,25.578,26.478,27.074,28.804,29.616,27.178,28.084,27.184,27.773,28.873,28.773,29.673,30.353,31.623,32.476
9,6/7/12,2,28.012,23.654,28.512,29.012,29.762,30.662,30.373,31.13,31.976,32.853,33.504,23.444,23.281,24.681,25.649,25.467,26.367,26.963,28.693,29.505,27.179,28.085,27.185,27.774,28.874,28.774,29.674,30.354,31.624,32.477
